,0
月例給与_円_acceleration_exp,0.05575274113207303
上司との面談実施回数_ratio,0.05537409219382992
360度評価_親和度_q25,0.05501593206905002
上司との面談実施回数_late_minus_early,0.054523141099652304
欠勤日数_cv,0.05401882032575863
360度評価_学習度_mid_mean,0.05245038246139701
在宅勤務日数_q4_mean_exp,0.05238367398176365
欠勤日数_acceleration_exp,0.05203669912282026
性別,0.04968530749419452
360度評価_親和度_mean,0.04844766793909765
在宅勤務日数_slope,0.04838369010383935
在宅勤務日数_max,0.04663237057718062
360度評価_親和度_q1_mean_exp,0.045337316493972976
初期上司_部下数,0.04497922370631811
在宅勤務日数_median,0.044673419251735326
360度評価者数_late_mean,0.04375941563686485
有給取得日数_q75,0.04263755013653855
部署ID_unique_count,0.042565248033734744
有給取得日数_late_mean,0.042135679460436434
採用経路,0.04144170919376231
上司ID_changes,0.040506083469610724
360度評価者数_q1_mean_exp,0.04008326873426601
研修時間_q75,0.03998693103462632
情報共有件数_ratio,0.03996297791856375
入社月,0.03931988108423044
在宅勤務日数_min,0.03929747556796894
360度評価_学習度_q2_mean_exp,0.03911839224734853
欠勤日数_q2_mean_exp,0.038890318466639505
上司との面談実施回数_late_early_ratio,0.03833847614941651
360度評価_共有貢献度_median,0.038081843473112734
欠勤日数_q3_mean_exp,0.03758957137342107
初期役割,0.03729653938673916
研修時間_median,0.0349030741475361
欠勤日数_max,0.03452251027805026
cluster,0.03405177897028405
有給取得日数_diff,0.031324219331594405
欠勤日数_late_mean,0.030965094015304805
dept_size,0.030614903363424446
有給取得日数_mid_mean,0.029577025347537346
欠勤日数_mean,0.029383980187487085
有給取得日数_max,0.02928968995186578
360度評価者数_diff,0.02895090380013347
情報共有件数_early_mean,0.028108309070778558
月例給与_円_volatility,0.027816639826282536
月例給与_円_diff,0.027279477411912507
有給取得日数_late_minus_early,0.02683598724797412
入社四半期,0.02592749372193031
360度評価_主体度_q1_mean_exp,0.025372368231219893
欠勤日数_late_minus_early,0.025267180366975978
在宅勤務日数_q1_mean_exp,0.024392153001374768
360度評価_学習度_q1_mean_exp,0.02397839118556214
有給取得日数_iqr,0.0216595573698891
担当プロジェクト数_ratio,0.02142037504789663
上司との面談実施回数_q3_mean_exp,0.02108392980198273
入社年,0.02043158686967306
有給取得日数_median,0.01963540206680389
欠勤日数_diff,0.01853958422037898
is_Q2_新卒,0.017779349762362884
上司との面談実施回数_q1_mean_exp,0.016646818257548893
評価遅延度,0.016172639901201512
情報共有件数_diff,0.014436888660482358
欠勤日数_q4_mean_exp,0.013429675677260283
360度評価_主体度_early_mean,0.013100845521619423
360度評価_信頼度_early_mean,0.012029600361721116
欠勤日数_ratio,0.011224185002479934
上司との面談実施回数_early_mean,0.01069909270939791
360度評価_親和度_early_mean,0.008444922319066848
欠勤発生月数,0.008155873544184716
上司との面談実施回数_acceleration_exp,0.007526392964486315
上司との面談実施回数_diff,0.006957548427138878
360度評価_信頼度_late_early_ratio,0.006469417031924744
欠勤日数_early_mean,0.005750794233396169
360度評価者数_late_early_ratio,0.004613028473280709
360度評価_共有貢献度_early_mean,0.0040720071065057616
360度評価_主体度_late_minus_early,0.00403922241241024
360度評価_共有貢献度_late_minus_early,0.003659252491837639
勤務地_changes,0.0036054729190017213
360度評価_信頼度_late_minus_early,0.003421589600998744
leave_of_absence_months,0.0032559358347208516
360度評価者数_early_mean,0.0029681454098828496
初回評価月,0.0024445858467689588
360度評価_親和度_late_minus_early,0.002357656819599101
360度評価_学習度_early_mean,0.0023485155536339224
入社区分,0.002112488943827348
360度評価_主体度_late_early_ratio,0.001778869442353379
360度評価_共有貢献度_late_early_ratio,0.0016344284804806805
360度評価_学習度_late_minus_early,0.0015954445864443819
360度評価者数_late_minus_early,0.0013717872866546791
360度評価_親和度_late_early_ratio,0.0008499923377354631
is_早期評価,0.0008114443575184024
上司との面談実施回数_min,0.0
is_遅延評価,0.0
有給取得日数_q1_mean_exp,0.0
情報共有件数_min,0.0
上司との面談実施回数_median,0.0
研修時間_q25,0.0
leave_of_absence_flag,0.0
有給取得日数_q25,0.0
職種_unique_count,0.0
欠勤日数_min,0.0
等級_changes,0.0
役割_unique_count,0.0
役割_changes,0.0
等級_unique_count,0.0
勤務地_unique_count,0.0
職種_changes,0.0
360度評価者数_min,0.0
研修時間_min,0.0
欠勤日数_late_early_ratio,0.0
欠勤日数_median,0.0
360度評価_学習度_late_early_ratio,0.0
有給取得日数_min,0.0
有給取得日数_early_mean,0.0
有給取得日数_late_early_ratio,0.0
有給取得日数_ratio,0.0
